what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341868903150
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341868972481
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1341868990235
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1341868990495
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1341868990591
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341868994138
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341869014598
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341869071722
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341869082809
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1341869086499
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341869127405
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341869164332
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1341869266334
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1341869286742
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1341869287728
